dataset,model,sample_id,target_evidence_id,rank,top_evidence_ids
scienceqa,bm25,r005531,647eb0b3138c9399,1,"[""647eb0b3138c9399"", ""bba21ddaa2e3e178"", ""514831104bf0b390"", ""513406850e3cb9f6"", ""7c318ed7d3f37bfc"", ""36ef0dc696a65227"", ""71304536c227c09b"", ""f04b15120e97198d"", ""7de06184651147fa"", ""d766d705a1d03e7f""]"
scienceqa,bm25,r015297,a324000a75e465a8,1,"[""a324000a75e465a8"", ""1656c00ccb3216e4"", ""7de06184651147fa"", ""585196038de34dba"", ""649d8bc6f50d2c8d"", ""49a23a8be75b026f"", ""b1f7074e14d09bcf"", ""e02912673ef71f1f"", ""39d7528868849292"", ""052f03b16dd4a022""]"
scienceqa,bm25,r018829,a29c2d51eef36dcc,1,"[""a29c2d51eef36dcc"", ""6b0e07224e747aaf"", ""b9d0dfd274661f29"", ""f643330b3583b801"", ""3dfd17528d84ecd6"", ""9b6dc57631d1cfc7"", ""7600edb9100bf449"", ""c8c2e691e1510591"", ""31c60745df3c09b7"", ""33a9b11410077645""]"
scienceqa,bm25,r019909,7600edb9100bf449,1,"[""7600edb9100bf449"", ""6d3e9c5899d053b2"", ""4c17fc22f4a5629f"", ""a20e3924802a511e"", ""464008c8c3c7e967"", ""33a9b11410077645"", ""6e905a600bf1f54e"", ""4798d36539bfcac3"", ""8653cf633d765be5"", ""c131dfedc53df915""]"
scienceqa,bm25,r015432,3dfd17528d84ecd6,1,"[""3dfd17528d84ecd6"", ""f643330b3583b801"", ""b9d0dfd274661f29"", ""c96b822d3358bbaa"", ""ed8e118249d5b90e"", ""57d79521a667ad42"", ""793d00032fd7e478"", ""0bbd6f0aca3068f8"", ""be9d20756f09ff9c"", ""4c17fc22f4a5629f""]"
scienceqa,bm25,r017003,e02912673ef71f1f,1,"[""e02912673ef71f1f"", ""1656c00ccb3216e4"", ""50f87e05640ce35e"", ""f7f8493b842d2afe"", ""8b31426ff06dee3c"", ""7de06184651147fa"", ""585196038de34dba"", ""a324000a75e465a8"", ""76b59884342e0f4d"", ""c940373cfac0bfc5""]"
scienceqa,bm25,r018134,8332505ed3fb9819,1,"[""8332505ed3fb9819"", ""33a9b11410077645"", ""7600edb9100bf449"", ""6e905a600bf1f54e"", ""4798d36539bfcac3"", ""4c17fc22f4a5629f"", ""a20e3924802a511e"", ""8653cf633d765be5"", ""39475f68197a193c"", ""4329d695aaa4d907""]"
scienceqa,bm25,r003512,9bd2a8e747d8a2f9,1,"[""9bd2a8e747d8a2f9"", ""f93ff296980b5f57"", ""2c2ceec048f02e8a"", ""fe6aa8530f2389e8"", ""0226eb7d6bdeb0b0"", ""7638a5a0316ac331"", ""ef8bd96cd1e57e9d"", ""b9621daa8926e473"", ""4c6745e0b38ddbfa"", ""c96b822d3358bbaa""]"
scienceqa,bm25,r010837,649d8bc6f50d2c8d,1,"[""649d8bc6f50d2c8d"", ""b1f7074e14d09bcf"", ""50f87e05640ce35e"", ""685f016bdef72207"", ""4c6745e0b38ddbfa"", ""052f03b16dd4a022"", ""7de06184651147fa"", ""f45081f076302dab"", ""a324000a75e465a8"", ""d40bddaf8e2e6338""]"
scienceqa,bm25,r014632,c6ee67f950ca098c,1,"[""c6ee67f950ca098c"", ""4ad49ed1e9aa29a5"", ""e136dfd756b382bd"", ""505bc233ce52b12f"", ""8823eac00bda7913"", ""c131dfedc53df915"", ""139ff0583f457b0b"", ""ba9d4e92b2071516"", ""7f22fc9eed4a9790"", ""7600edb9100bf449""]"
scienceqa,bm25,r003967,bda709441943fc36,1,"[""bda709441943fc36"", ""c11e719b75620351"", ""6f0ca7e43dc97088"", ""87a14cd1ae910fa7"", ""c849542c69e55997"", ""9b6f4364f31dddd4"", ""e2612be2b2462733"", ""9b83dc5d0ef7c3fe"", ""9701e9fd093d60c7"", ""d7f94e2b2e30adf8""]"
scienceqa,bm25,r019555,ad9d96a9b6199667,1,"[""ad9d96a9b6199667"", ""005e6cd45adce39b"", ""75e0bdec7abce862"", ""c96b822d3358bbaa"", ""a04296555630f49d"", ""7282ef67a5c62cea"", ""7638a5a0316ac331"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""cb935720810e7a32""]"
scienceqa,bm25,r011468,bba21ddaa2e3e178,1,"[""bba21ddaa2e3e178"", ""514831104bf0b390"", ""647eb0b3138c9399"", ""b7d1455efa62a9a1"", ""56946a4e93770d5d"", ""7c318ed7d3f37bfc"", ""288e0ae1b81cd4ee"", ""89ef4c6e6c4a0703"", ""052f03b16dd4a022"", ""a29c2d51eef36dcc""]"
scienceqa,bm25,r001918,8512198c52f84a98,1,"[""8512198c52f84a98"", ""99d31dbdd2b160fb"", ""a324000a75e465a8"", ""355acb17a404f78f"", ""82bd4001d85c8f2f"", ""585196038de34dba"", ""39d7528868849292"", ""49a23a8be75b026f"", ""052f03b16dd4a022"", ""722fe8f20142161b""]"
scienceqa,bm25,r000085,89ef4c6e6c4a0703,1,"[""89ef4c6e6c4a0703"", ""288e0ae1b81cd4ee"", ""a3869db8848e98db"", ""f4dbf115afd9259a"", ""66f839aaad7d5b87"", ""1951dfd63e1726c3"", ""9bb744f4958c71ab"", ""0bedd3b805a96f7f"", ""5bccdf72a7eed5e0"", ""79415c7d1109bddb""]"
scienceqa,bm25,r002398,f7f8493b842d2afe,1,"[""f7f8493b842d2afe"", ""50f87e05640ce35e"", ""e02912673ef71f1f"", ""1656c00ccb3216e4"", ""8b31426ff06dee3c"", ""7de06184651147fa"", ""585196038de34dba"", ""a324000a75e465a8"", ""b1f7074e14d09bcf"", ""d40bddaf8e2e6338""]"
scienceqa,bm25,r013507,55723ef23d9bb82d,1,"[""55723ef23d9bb82d"", ""585196038de34dba"", ""a324000a75e465a8"", ""fe6aa8530f2389e8"", ""be9d20756f09ff9c"", ""c96b822d3358bbaa"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""2c2ceec048f02e8a"", ""c940373cfac0bfc5""]"
scienceqa,bm25,r001925,3265e255a54b7e74,3,"[""f04b15120e97198d"", ""7042749b738f0ddd"", ""3265e255a54b7e74"", ""a29c2d51eef36dcc"", ""c96b822d3358bbaa"", ""7f71141a90d0cf69"", ""7282ef67a5c62cea"", ""585196038de34dba"", ""a324000a75e465a8"", ""07508a28bcaf50c5""]"
scienceqa,bm25,r013610,cf3189fb7b944799,1,"[""cf3189fb7b944799"", ""ff4ed16548800b04"", ""80ab30502fc0c29e"", ""700bb3694cce104a"", ""c96b822d3358bbaa"", ""505bc233ce52b12f"", ""7282ef67a5c62cea"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""cb935720810e7a32""]"
scienceqa,bm25,r001189,79415c7d1109bddb,3,"[""a3869db8848e98db"", ""5bccdf72a7eed5e0"", ""79415c7d1109bddb"", ""f4dbf115afd9259a"", ""1951dfd63e1726c3"", ""9bb744f4958c71ab"", ""0bedd3b805a96f7f"", ""66f839aaad7d5b87"", ""2930696d1bd7ba57"", ""c24acc262a94456b""]"
scienceqa,bm25,r017412,162c11a56856ddef,1,"[""162c11a56856ddef"", ""f45081f076302dab"", ""4c6745e0b38ddbfa"", ""685f016bdef72207"", ""d40bddaf8e2e6338"", ""51f77d9f05fb616e"", ""041caa939306e924"", ""1656c00ccb3216e4"", ""464008c8c3c7e967"", ""fed4ef36fa0084de""]"
scienceqa,bm25,r004585,fe9e4361f972bfcf,1,"[""fe9e4361f972bfcf"", ""f91f0888ee7ee0a3"", ""d670903130336e9b"", ""3cf105da7f6de4e2"", ""041caa939306e924"", ""73db2bb9e0f10942"", ""84bd89e31ab1953b"", ""603b78dd1d003d80"", ""1c978026e6bc8534"", ""d40bddaf8e2e6338""]"
scienceqa,bm25,r001183,31c60745df3c09b7,1,"[""31c60745df3c09b7"", ""c8c2e691e1510591"", ""8823eac00bda7913"", ""9b93282aac20d87b"", ""dc5a235c6023dfaf"", ""e638fe53d130b727"", ""39d7528868849292"", ""9b6dc57631d1cfc7"", ""464008c8c3c7e967"", ""ba9d4e92b2071516""]"
scienceqa,bm25,r016681,e68ce731f0cae2d6,1,"[""e68ce731f0cae2d6"", ""be9d20756f09ff9c"", ""41fbf731a88d58b1"", ""649d8bc6f50d2c8d"", ""49a23a8be75b026f"", ""052f03b16dd4a022"", ""0d3ed71a06640dff"", ""1656c00ccb3216e4"", ""b1f7074e14d09bcf"", ""e02912673ef71f1f""]"
scienceqa,bm25,r015007,94bb9bb11bd84756,1,"[""94bb9bb11bd84756"", ""cd9a9d878bfa47ae"", ""0bbd6f0aca3068f8"", ""d766d705a1d03e7f"", ""ddd33819fa67a878"", ""6d65b93a58c95ffe"", ""3bb66aff419a404b"", ""a04296555630f49d"", ""8cb764c2c86d64d4"", ""85d1969154b956e9""]"
scienceqa,bm25,r008145,4c17fc22f4a5629f,1,"[""4c17fc22f4a5629f"", ""33a9b11410077645"", ""7600edb9100bf449"", ""8332505ed3fb9819"", ""8653cf633d765be5"", ""6d3e9c5899d053b2"", ""1faaa3cf0fa06278"", ""3dfd17528d84ecd6"", ""c131dfedc53df915"", ""0bbd6f0aca3068f8""]"
scienceqa,bm25,r000193,36ef0dc696a65227,4,"[""7c318ed7d3f37bfc"", ""513406850e3cb9f6"", ""71304536c227c09b"", ""36ef0dc696a65227"", ""647eb0b3138c9399"", ""f04b15120e97198d"", ""d766d705a1d03e7f"", ""7de06184651147fa"", ""07508a28bcaf50c5"", ""b7d1455efa62a9a1""]"
scienceqa,bm25,r018359,0bbd6f0aca3068f8,1,"[""0bbd6f0aca3068f8"", ""cd9a9d878bfa47ae"", ""3dfd17528d84ecd6"", ""3a1257facaa94df2"", ""04aa28de99cfd31b"", ""55035176114c23c8"", ""8bdc50f745edbcb7"", ""0d3ed71a06640dff"", ""0226eb7d6bdeb0b0"", ""49a23a8be75b026f""]"
scienceqa,bm25,r006412,3bb66aff419a404b,1,"[""3bb66aff419a404b"", ""ddd33819fa67a878"", ""6d65b93a58c95ffe"", ""07508a28bcaf50c5"", ""a29c2d51eef36dcc"", ""288e0ae1b81cd4ee"", ""89ef4c6e6c4a0703"", ""700bb3694cce104a"", ""0f0c8a62fec16479"", ""2a4221c3d2d7aa1b""]"
scienceqa,bm25,r019894,fe6aa8530f2389e8,1,"[""fe6aa8530f2389e8"", ""7638a5a0316ac331"", ""ef8bd96cd1e57e9d"", ""55723ef23d9bb82d"", ""3a1257facaa94df2"", ""04aa28de99cfd31b"", ""49a23a8be75b026f"", ""87a14cd1ae910fa7"", ""0d3ed71a06640dff"", ""a04296555630f49d""]"
scienceqa,bm25,r000585,c24acc262a94456b,1,"[""c24acc262a94456b"", ""2930696d1bd7ba57"", ""c942fc356e75e6b9"", ""4b148110fefa0d41"", ""79415c7d1109bddb"", ""0226eb7d6bdeb0b0"", ""f4dbf115afd9259a"", ""a3869db8848e98db"", ""5bccdf72a7eed5e0"", ""1951dfd63e1726c3""]"
scienceqa,bm25,r019436,041caa939306e924,1,"[""041caa939306e924"", ""162c11a56856ddef"", ""d40bddaf8e2e6338"", ""f45081f076302dab"", ""685f016bdef72207"", ""4c6745e0b38ddbfa"", ""3cf105da7f6de4e2"", ""73db2bb9e0f10942"", ""f91f0888ee7ee0a3"", ""d670903130336e9b""]"
scienceqa,bm25,r017614,447280a169a5754d,2,"[""25e83bf61adcdbc9"", ""447280a169a5754d"", ""4c7f0d384fb4308c"", ""1ceaba7bff1870dd"", ""04aa28de99cfd31b"", ""3a1257facaa94df2"", ""0226eb7d6bdeb0b0"", ""fe6aa8530f2389e8"", ""8b31426ff06dee3c"", ""8bdc50f745edbcb7""]"
scienceqa,bm25,r000771,e638fe53d130b727,1,"[""e638fe53d130b727"", ""1765f6fd996c06e9"", ""9b93282aac20d87b"", ""dc5a235c6023dfaf"", ""929e5feb0a89f2af"", ""158889b1566f00c1"", ""3751cd01e0da011c"", ""139ff0583f457b0b"", ""9b6dc57631d1cfc7"", ""3dfd17528d84ecd6""]"
scienceqa,bm25,r003417,6d3e9c5899d053b2,1,"[""6d3e9c5899d053b2"", ""46a02a17c9c9fcaf"", ""7600edb9100bf449"", ""435152c7f8be7c7b"", ""1ba57f81a803b66c"", ""d7f94e2b2e30adf8"", ""33a9b11410077645"", ""ba9d4e92b2071516"", ""9b6dc57631d1cfc7"", ""8332505ed3fb9819""]"
scienceqa,bm25,r011304,7e4ea86ac41ec774,1,"[""7e4ea86ac41ec774"", ""0f0c8a62fec16479"", ""7de06184651147fa"", ""a324000a75e465a8"", ""fed4ef36fa0084de"", ""052f03b16dd4a022"", ""be9d20756f09ff9c"", ""d40bddaf8e2e6338"", ""39d7528868849292"", ""722fe8f20142161b""]"
scienceqa,bm25,r006236,005e6cd45adce39b,1,"[""005e6cd45adce39b"", ""c96b822d3358bbaa"", ""7282ef67a5c62cea"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""cb935720810e7a32"", ""a50847323aad8f02"", ""ff4ed16548800b04"", ""700bb3694cce104a"", ""cf3189fb7b944799""]"
scienceqa,bm25,r016432,685f016bdef72207,1,"[""685f016bdef72207"", ""4c6745e0b38ddbfa"", ""f45081f076302dab"", ""d40bddaf8e2e6338"", ""162c11a56856ddef"", ""649d8bc6f50d2c8d"", ""041caa939306e924"", ""b1f7074e14d09bcf"", ""94bb9bb11bd84756"", ""51f77d9f05fb616e""]"
scienceqa,bm25,r009442,929e5feb0a89f2af,1,"[""929e5feb0a89f2af"", ""158889b1566f00c1"", ""3751cd01e0da011c"", ""1765f6fd996c06e9"", ""ba9d4e92b2071516"", ""6e905a600bf1f54e"", ""e638fe53d130b727"", ""4798d36539bfcac3"", ""9b6dc57631d1cfc7"", ""46a02a17c9c9fcaf""]"
scienceqa,bm25,r013313,4162fa8708bdc033,1,"[""4162fa8708bdc033"", ""49c7b329b3f98125"", ""a50847323aad8f02"", ""c96b822d3358bbaa"", ""7282ef67a5c62cea"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""cb935720810e7a32"", ""ff4ed16548800b04"", ""700bb3694cce104a""]"
scienceqa,bm25,r017188,f97d24ba9ff825dd,1,"[""f97d24ba9ff825dd"", ""d7f94e2b2e30adf8"", ""c2c1a52fd5259dc0"", ""649d8bc6f50d2c8d"", ""fbca2fa6a80f8720"", ""06da021a02d72bfb"", ""ddd33819fa67a878"", ""6d65b93a58c95ffe"", ""3bb66aff419a404b"", ""07508a28bcaf50c5""]"
scienceqa,bm25,r002271,73db2bb9e0f10942,1,"[""73db2bb9e0f10942"", ""603b78dd1d003d80"", ""fe9e4361f972bfcf"", ""84bd89e31ab1953b"", ""82bd4001d85c8f2f"", ""3cf105da7f6de4e2"", ""f91f0888ee7ee0a3"", ""d670903130336e9b"", ""1c978026e6bc8534"", ""ba9d4e92b2071516""]"
scienceqa,bm25,r019967,919511751f3b04e7,1,"[""919511751f3b04e7"", ""a50847323aad8f02"", ""3e4f24382404920c"", ""f1f411c1a614511f"", ""0ec77e382b13d2a9"", ""cddc380467f9dcd9"", ""c96b822d3358bbaa"", ""7282ef67a5c62cea"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d""]"
scienceqa,bm25,r010624,3e4f24382404920c,1,"[""3e4f24382404920c"", ""919511751f3b04e7"", ""f1f411c1a614511f"", ""0ec77e382b13d2a9"", ""cddc380467f9dcd9"", ""c96b822d3358bbaa"", ""7282ef67a5c62cea"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""cb935720810e7a32""]"
scienceqa,bm25,r014929,be9d20756f09ff9c,1,"[""be9d20756f09ff9c"", ""e68ce731f0cae2d6"", ""052f03b16dd4a022"", ""0f0c8a62fec16479"", ""41fbf731a88d58b1"", ""b1f7074e14d09bcf"", ""7e4ea86ac41ec774"", ""0d3ed71a06640dff"", ""49a23a8be75b026f"", ""39d7528868849292""]"
scienceqa,bm25,r019108,ed8e118249d5b90e,1,"[""ed8e118249d5b90e"", ""57d79521a667ad42"", ""2795e5ae90b96972"", ""0226eb7d6bdeb0b0"", ""a04296555630f49d"", ""3a1257facaa94df2"", ""04aa28de99cfd31b"", ""7e4ea86ac41ec774"", ""7282ef67a5c62cea"", ""75e0bdec7abce862""]"
scienceqa,bm25,r008508,793d00032fd7e478,1,"[""793d00032fd7e478"", ""be9d20756f09ff9c"", ""355acb17a404f78f"", ""82bd4001d85c8f2f"", ""b9d0dfd274661f29"", ""e68ce731f0cae2d6"", ""3dfd17528d84ecd6"", ""c96b822d3358bbaa"", ""4c17fc22f4a5629f"", ""99d31dbdd2b160fb""]"
scienceqa,bm25,r015202,158889b1566f00c1,1,"[""158889b1566f00c1"", ""929e5feb0a89f2af"", ""3751cd01e0da011c"", ""1765f6fd996c06e9"", ""e638fe53d130b727"", ""33a9b11410077645"", ""8332505ed3fb9819"", ""7600edb9100bf449"", ""46a02a17c9c9fcaf"", ""8653cf633d765be5""]"
scienceqa,bm25,r016895,d973b2ab74a8f63f,2,"[""8cb764c2c86d64d4"", ""d973b2ab74a8f63f"", ""7f22fc9eed4a9790"", ""cddc380467f9dcd9"", ""d766d705a1d03e7f"", ""c47287dce57cb8e1"", ""0d3ed71a06640dff"", ""bba21ddaa2e3e178"", ""514831104bf0b390"", ""647eb0b3138c9399""]"
scienceqa,bm25,r014532,39d7528868849292,1,"[""39d7528868849292"", ""fe6aa8530f2389e8"", ""7638a5a0316ac331"", ""ef8bd96cd1e57e9d"", ""a324000a75e465a8"", ""585196038de34dba"", ""49a23a8be75b026f"", ""8512198c52f84a98"", ""052f03b16dd4a022"", ""9b93282aac20d87b""]"
scienceqa,bm25,r016829,49c7b329b3f98125,1,"[""49c7b329b3f98125"", ""919511751f3b04e7"", ""3e4f24382404920c"", ""f1f411c1a614511f"", ""0ec77e382b13d2a9"", ""cddc380467f9dcd9"", ""c96b822d3358bbaa"", ""7282ef67a5c62cea"", ""cb935720810e7a32"", ""1faaa3cf0fa06278""]"
scienceqa,bm25,r019985,9b93282aac20d87b,1,"[""9b93282aac20d87b"", ""e638fe53d130b727"", ""1765f6fd996c06e9"", ""dc5a235c6023dfaf"", ""fe6aa8530f2389e8"", ""57d79521a667ad42"", ""ed8e118249d5b90e"", ""1ba57f81a803b66c"", ""435152c7f8be7c7b"", ""7638a5a0316ac331""]"
scienceqa,bm25,r007478,cddc380467f9dcd9,4,"[""8cb764c2c86d64d4"", ""d973b2ab74a8f63f"", ""7f22fc9eed4a9790"", ""cddc380467f9dcd9"", ""d766d705a1d03e7f"", ""c47287dce57cb8e1"", ""0d3ed71a06640dff"", ""bba21ddaa2e3e178"", ""514831104bf0b390"", ""647eb0b3138c9399""]"
scienceqa,bm25,r012472,ade72b4e1e5c0eb3,1,"[""ade72b4e1e5c0eb3"", ""a66317d5a396790a"", ""d973b2ab74a8f63f"", ""c96b822d3358bbaa"", ""7282ef67a5c62cea"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""cb935720810e7a32"", ""a50847323aad8f02"", ""ff4ed16548800b04""]"
scienceqa,bm25,r006779,f91f0888ee7ee0a3,2,"[""84bd89e31ab1953b"", ""f91f0888ee7ee0a3"", ""d670903130336e9b"", ""3cf105da7f6de4e2"", ""fe9e4361f972bfcf"", ""603b78dd1d003d80"", ""73db2bb9e0f10942"", ""1c978026e6bc8534"", ""041caa939306e924"", ""585196038de34dba""]"
scienceqa,bm25,r020980,919511751f3b04e7,1,"[""919511751f3b04e7"", ""005e6cd45adce39b"", ""4162fa8708bdc033"", ""a50847323aad8f02"", ""3e4f24382404920c"", ""f1f411c1a614511f"", ""0ec77e382b13d2a9"", ""cddc380467f9dcd9"", ""c96b822d3358bbaa"", ""7282ef67a5c62cea""]"
scienceqa,bm25,r011006,39475f68197a193c,1,"[""39475f68197a193c"", ""4329d695aaa4d907"", ""b9d0dfd274661f29"", ""8653cf633d765be5"", ""8332505ed3fb9819"", ""a20e3924802a511e"", ""4c17fc22f4a5629f"", ""33a9b11410077645"", ""7600edb9100bf449"", ""8823eac00bda7913""]"
scienceqa,bm25,r012829,8b31426ff06dee3c,1,"[""8b31426ff06dee3c"", ""447280a169a5754d"", ""1dc472771e481e34"", ""be9d20756f09ff9c"", ""585196038de34dba"", ""04688630018210f9"", ""a324000a75e465a8"", ""c96b822d3358bbaa"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d""]"
scienceqa,bm25,r007571,80ab30502fc0c29e,1,"[""80ab30502fc0c29e"", ""ade72b4e1e5c0eb3"", ""c96b822d3358bbaa"", ""7282ef67a5c62cea"", ""1faaa3cf0fa06278"", ""76b59884342e0f4d"", ""cb935720810e7a32"", ""a50847323aad8f02"", ""ff4ed16548800b04"", ""700bb3694cce104a""]"
scienceqa,bm25,r018692,dc5a235c6023dfaf,1,"[""dc5a235c6023dfaf"", ""1765f6fd996c06e9"", ""e638fe53d130b727"", ""9b93282aac20d87b"", ""39d7528868849292"", ""e02912673ef71f1f"", ""85d1969154b956e9"", ""139ff0583f457b0b"", ""7638a5a0316ac331"", ""649d8bc6f50d2c8d""]"
scienceqa,bm25,r017472,9701e9fd093d60c7,1,"[""9701e9fd093d60c7"", ""9b83dc5d0ef7c3fe"", ""c849542c69e55997"", ""9b6f4364f31dddd4"", ""e2612be2b2462733"", ""464008c8c3c7e967"", ""33a9b11410077645"", ""7600edb9100bf449"", ""6b0e07224e747aaf"", ""8332505ed3fb9819""]"
scienceqa,bm25,r019198,66f839aaad7d5b87,8,"[""1951dfd63e1726c3"", ""9bb744f4958c71ab"", ""0bedd3b805a96f7f"", ""f4dbf115afd9259a"", ""a3869db8848e98db"", ""79415c7d1109bddb"", ""5bccdf72a7eed5e0"", ""66f839aaad7d5b87"", ""2930696d1bd7ba57"", ""c24acc262a94456b""]"
scienceqa,bm25,r000080,41fbf731a88d58b1,1,"[""41fbf731a88d58b1"", ""e68ce731f0cae2d6"", ""49a23a8be75b026f"", ""0d3ed71a06640dff"", ""be9d20756f09ff9c"", ""649d8bc6f50d2c8d"", ""b1f7074e14d09bcf"", ""052f03b16dd4a022"", ""4c17fc22f4a5629f"", ""1656c00ccb3216e4""]"
scienceqa,bm25,r014943,07508a28bcaf50c5,1,"[""07508a28bcaf50c5"", ""7042749b738f0ddd"", ""cf3189fb7b944799"", ""33a9b11410077645"", ""7600edb9100bf449"", ""6d3e9c5899d053b2"", ""8332505ed3fb9819"", ""04688630018210f9"", ""76b59884342e0f4d"", ""1faaa3cf0fa06278""]"
scienceqa,bm25,r019165,8cb764c2c86d64d4,1,"[""8cb764c2c86d64d4"", ""d973b2ab74a8f63f"", ""7f22fc9eed4a9790"", ""cddc380467f9dcd9"", ""d766d705a1d03e7f"", ""c47287dce57cb8e1"", ""505bc233ce52b12f"", ""0bbd6f0aca3068f8"", ""cd9a9d878bfa47ae"", ""1faaa3cf0fa06278""]"
scienceqa,bm25,r008633,0226eb7d6bdeb0b0,1,"[""0226eb7d6bdeb0b0"", ""c940373cfac0bfc5"", ""3a1257facaa94df2"", ""04aa28de99cfd31b"", ""7f22fc9eed4a9790"", ""73106b12c994caaf"", ""b9621daa8926e473"", ""4c6745e0b38ddbfa"", ""55035176114c23c8"", ""f45081f076302dab""]"
scienceqa,bm25,r016306,0ec77e382b13d2a9,1,"[""0ec77e382b13d2a9"", ""919511751f3b04e7"", ""3e4f24382404920c"", ""f1f411c1a614511f"", ""49c7b329b3f98125"", ""cddc380467f9dcd9"", ""a50847323aad8f02"", ""c96b822d3358bbaa"", ""7282ef67a5c62cea"", ""1faaa3cf0fa06278""]"
scienceqa,bm25,r016559,513406850e3cb9f6,2,"[""7c318ed7d3f37bfc"", ""513406850e3cb9f6"", ""36ef0dc696a65227"", ""71304536c227c09b"", ""647eb0b3138c9399"", ""f04b15120e97198d"", ""d766d705a1d03e7f"", ""7de06184651147fa"", ""07508a28bcaf50c5"", ""b7d1455efa62a9a1""]"
scienceqa,bm25,r017522,7f22fc9eed4a9790,1,"[""7f22fc9eed4a9790"", ""8cb764c2c86d64d4"", ""d973b2ab74a8f63f"", ""cddc380467f9dcd9"", ""d766d705a1d03e7f"", ""c47287dce57cb8e1"", ""505bc233ce52b12f"", ""c940373cfac0bfc5"", ""685f016bdef72207"", ""0bbd6f0aca3068f8""]"
scienceqa,bm25,r019344,c47287dce57cb8e1,1,"[""c47287dce57cb8e1"", ""c96b822d3358bbaa"", ""be9d20756f09ff9c"", ""41fbf731a88d58b1"", ""e68ce731f0cae2d6"", ""76b59884342e0f4d"", ""8cb764c2c86d64d4"", ""1faaa3cf0fa06278"", ""1656c00ccb3216e4"", ""7e4ea86ac41ec774""]"
scienceqa,bm25,r000965,ef8bd96cd1e57e9d,1,"[""ef8bd96cd1e57e9d"", ""a04296555630f49d"", ""fe6aa8530f2389e8"", ""7638a5a0316ac331"", ""75e0bdec7abce862"", ""ad9d96a9b6199667"", ""8b9881fd8b927077"", ""0bbd6f0aca3068f8"", ""cd9a9d878bfa47ae"", ""94bb9bb11bd84756""]"
scienceqa,bm25,r013356,1c978026e6bc8534,1,"[""1c978026e6bc8534"", ""fe9e4361f972bfcf"", ""84bd89e31ab1953b"", ""3cf105da7f6de4e2"", ""603b78dd1d003d80"", ""73db2bb9e0f10942"", ""f91f0888ee7ee0a3"", ""d670903130336e9b"", ""041caa939306e924"", ""585196038de34dba""]"
scienceqa,bm25,r006723,0d3ed71a06640dff,1,"[""0d3ed71a06640dff"", ""49a23a8be75b026f"", ""41fbf731a88d58b1"", ""c47287dce57cb8e1"", ""b1f7074e14d09bcf"", ""649d8bc6f50d2c8d"", ""33a9b11410077645"", ""39d7528868849292"", ""7638a5a0316ac331"", ""585196038de34dba""]"
scienceqa,bm25,r014179,f04b15120e97198d,1,"[""f04b15120e97198d"", ""7042749b738f0ddd"", ""a29c2d51eef36dcc"", ""07508a28bcaf50c5"", ""7282ef67a5c62cea"", ""a43666657963b02a"", ""85d1969154b956e9"", ""c96b822d3358bbaa"", ""fed4ef36fa0084de"", ""7600edb9100bf449""]"
scienceqa,bm25,r019258,4798d36539bfcac3,1,"[""4798d36539bfcac3"", ""6e905a600bf1f54e"", ""3751cd01e0da011c"", ""a20e3924802a511e"", ""139ff0583f457b0b"", ""8823eac00bda7913"", ""ba9d4e92b2071516"", ""929e5feb0a89f2af"", ""158889b1566f00c1"", ""4c17fc22f4a5629f""]"
scienceqa,bm25,r008483,7f71141a90d0cf69,2,"[""7042749b738f0ddd"", ""7f71141a90d0cf69"", ""cddc380467f9dcd9"", ""f04b15120e97198d"", ""c96b822d3358bbaa"", ""a29c2d51eef36dcc"", ""585196038de34dba"", ""a324000a75e465a8"", ""3265e255a54b7e74"", ""76b59884342e0f4d""]"
scienceqa,bm25,r008690,1765f6fd996c06e9,1,"[""1765f6fd996c06e9"", ""e638fe53d130b727"", ""9b93282aac20d87b"", ""dc5a235c6023dfaf"", ""929e5feb0a89f2af"", ""158889b1566f00c1"", ""3751cd01e0da011c"", ""9b6dc57631d1cfc7"", ""139ff0583f457b0b"", ""46a02a17c9c9fcaf""]"
scienceqa,bm25,r014486,0bedd3b805a96f7f,1,"[""0bedd3b805a96f7f"", ""1951dfd63e1726c3"", ""9bb744f4958c71ab"", ""66f839aaad7d5b87"", ""f4dbf115afd9259a"", ""a3869db8848e98db"", ""79415c7d1109bddb"", ""5bccdf72a7eed5e0"", ""2930696d1bd7ba57"", ""c24acc262a94456b""]"
scienceqa,bm25,r016597,c131dfedc53df915,1,"[""c131dfedc53df915"", ""505bc233ce52b12f"", ""70a3a210ac40f255"", ""6d3e9c5899d053b2"", ""3dfd17528d84ecd6"", ""8823eac00bda7913"", ""4c17fc22f4a5629f"", ""7600edb9100bf449"", ""fed4ef36fa0084de"", ""c96b822d3358bbaa""]"
