model,sample_id,image_ref,rank,positive_score,top_image_refs
clip_vit_b32,ai2d_test_000143,hf://lmms-lab/ai2d-no-mask/test/000143,11,0.2929825186729431,"[""hf://lmms-lab/ai2d-no-mask/test/000031"", ""hf://lmms-lab/ai2d-no-mask/test/000145"", ""hf://lmms-lab/ai2d-no-mask/test/000146"", ""hf://lmms-lab/ai2d-no-mask/test/000021"", ""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000159"", ""hf://lmms-lab/ai2d-no-mask/test/000160"", ""hf://lmms-lab/ai2d-no-mask/test/000158"", ""hf://lmms-lab/ai2d-no-mask/test/000004"", ""hf://lmms-lab/ai2d-no-mask/test/000005""]"
clip_vit_b32,ai2d_test_000144,hf://lmms-lab/ai2d-no-mask/test/000144,14,0.30652937293052673,"[""hf://lmms-lab/ai2d-no-mask/test/000145"", ""hf://lmms-lab/ai2d-no-mask/test/000146"", ""hf://lmms-lab/ai2d-no-mask/test/000031"", ""hf://lmms-lab/ai2d-no-mask/test/000159"", ""hf://lmms-lab/ai2d-no-mask/test/000160"", ""hf://lmms-lab/ai2d-no-mask/test/000004"", ""hf://lmms-lab/ai2d-no-mask/test/000005"", ""hf://lmms-lab/ai2d-no-mask/test/000099"", ""hf://lmms-lab/ai2d-no-mask/test/000100"", ""hf://lmms-lab/ai2d-no-mask/test/000101""]"
clip_vit_b32,ai2d_test_000145,hf://lmms-lab/ai2d-no-mask/test/000145,1,0.35354968905448914,"[""hf://lmms-lab/ai2d-no-mask/test/000145"", ""hf://lmms-lab/ai2d-no-mask/test/000146"", ""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000021"", ""hf://lmms-lab/ai2d-no-mask/test/000004"", ""hf://lmms-lab/ai2d-no-mask/test/000005"", ""hf://lmms-lab/ai2d-no-mask/test/000031"", ""hf://lmms-lab/ai2d-no-mask/test/000143"", ""hf://lmms-lab/ai2d-no-mask/test/000144"", ""hf://lmms-lab/ai2d-no-mask/test/000002""]"
clip_vit_b32,ai2d_test_000146,hf://lmms-lab/ai2d-no-mask/test/000146,20,0.2692735195159912,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000104""]"
clip_vit_b32,ai2d_test_000147,hf://lmms-lab/ai2d-no-mask/test/000147,1,0.36959370970726013,"[""hf://lmms-lab/ai2d-no-mask/test/000147"", ""hf://lmms-lab/ai2d-no-mask/test/000099"", ""hf://lmms-lab/ai2d-no-mask/test/000100"", ""hf://lmms-lab/ai2d-no-mask/test/000101"", ""hf://lmms-lab/ai2d-no-mask/test/000102"", ""hf://lmms-lab/ai2d-no-mask/test/000148"", ""hf://lmms-lab/ai2d-no-mask/test/000149"", ""hf://lmms-lab/ai2d-no-mask/test/000150"", ""hf://lmms-lab/ai2d-no-mask/test/000159"", ""hf://lmms-lab/ai2d-no-mask/test/000160""]"
clip_vit_b32,ai2d_test_000148,hf://lmms-lab/ai2d-no-mask/test/000148,6,0.3274465501308441,"[""hf://lmms-lab/ai2d-no-mask/test/000147"", ""hf://lmms-lab/ai2d-no-mask/test/000099"", ""hf://lmms-lab/ai2d-no-mask/test/000100"", ""hf://lmms-lab/ai2d-no-mask/test/000101"", ""hf://lmms-lab/ai2d-no-mask/test/000102"", ""hf://lmms-lab/ai2d-no-mask/test/000148"", ""hf://lmms-lab/ai2d-no-mask/test/000149"", ""hf://lmms-lab/ai2d-no-mask/test/000150"", ""hf://lmms-lab/ai2d-no-mask/test/000159"", ""hf://lmms-lab/ai2d-no-mask/test/000160""]"
clip_vit_b32,ai2d_test_000149,hf://lmms-lab/ai2d-no-mask/test/000149,7,0.3114338517189026,"[""hf://lmms-lab/ai2d-no-mask/test/000099"", ""hf://lmms-lab/ai2d-no-mask/test/000100"", ""hf://lmms-lab/ai2d-no-mask/test/000101"", ""hf://lmms-lab/ai2d-no-mask/test/000102"", ""hf://lmms-lab/ai2d-no-mask/test/000147"", ""hf://lmms-lab/ai2d-no-mask/test/000148"", ""hf://lmms-lab/ai2d-no-mask/test/000149"", ""hf://lmms-lab/ai2d-no-mask/test/000150"", ""hf://lmms-lab/ai2d-no-mask/test/000031"", ""hf://lmms-lab/ai2d-no-mask/test/000022""]"
clip_vit_b32,ai2d_test_000150,hf://lmms-lab/ai2d-no-mask/test/000150,64,0.23743176460266113,"[""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000115"", ""hf://lmms-lab/ai2d-no-mask/test/000116"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172""]"
clip_vit_b32,ai2d_test_000151,hf://lmms-lab/ai2d-no-mask/test/000151,5,0.31432658433914185,"[""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000034"", ""hf://lmms-lab/ai2d-no-mask/test/000035"", ""hf://lmms-lab/ai2d-no-mask/test/000151"", ""hf://lmms-lab/ai2d-no-mask/test/000153"", ""hf://lmms-lab/ai2d-no-mask/test/000152"", ""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182""]"
clip_vit_b32,ai2d_test_000152,hf://lmms-lab/ai2d-no-mask/test/000152,5,0.33613088726997375,"[""hf://lmms-lab/ai2d-no-mask/test/000034"", ""hf://lmms-lab/ai2d-no-mask/test/000035"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000152"", ""hf://lmms-lab/ai2d-no-mask/test/000151"", ""hf://lmms-lab/ai2d-no-mask/test/000153"", ""hf://lmms-lab/ai2d-no-mask/test/000057"", ""hf://lmms-lab/ai2d-no-mask/test/000058"", ""hf://lmms-lab/ai2d-no-mask/test/000181""]"
clip_vit_b32,ai2d_test_000153,hf://lmms-lab/ai2d-no-mask/test/000153,9,0.32479941844940186,"[""hf://lmms-lab/ai2d-no-mask/test/000152"", ""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000034"", ""hf://lmms-lab/ai2d-no-mask/test/000035"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000151"", ""hf://lmms-lab/ai2d-no-mask/test/000153"", ""hf://lmms-lab/ai2d-no-mask/test/000057""]"
clip_vit_b32,ai2d_test_000154,hf://lmms-lab/ai2d-no-mask/test/000154,8,0.3211545944213867,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000006"", ""hf://lmms-lab/ai2d-no-mask/test/000012"", ""hf://lmms-lab/ai2d-no-mask/test/000013"", ""hf://lmms-lab/ai2d-no-mask/test/000014"", ""hf://lmms-lab/ai2d-no-mask/test/000015"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155"", ""hf://lmms-lab/ai2d-no-mask/test/000176""]"
clip_vit_b32,ai2d_test_000155,hf://lmms-lab/ai2d-no-mask/test/000155,72,0.27436113357543945,"[""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036""]"
clip_vit_b32,ai2d_test_000156,hf://lmms-lab/ai2d-no-mask/test/000156,1,0.336830198764801,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000006"", ""hf://lmms-lab/ai2d-no-mask/test/000098"", ""hf://lmms-lab/ai2d-no-mask/test/000012"", ""hf://lmms-lab/ai2d-no-mask/test/000013"", ""hf://lmms-lab/ai2d-no-mask/test/000014"", ""hf://lmms-lab/ai2d-no-mask/test/000015"", ""hf://lmms-lab/ai2d-no-mask/test/000011"", ""hf://lmms-lab/ai2d-no-mask/test/000154""]"
clip_vit_b32,ai2d_test_000157,hf://lmms-lab/ai2d-no-mask/test/000157,2,0.3497929275035858,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000012"", ""hf://lmms-lab/ai2d-no-mask/test/000013"", ""hf://lmms-lab/ai2d-no-mask/test/000014"", ""hf://lmms-lab/ai2d-no-mask/test/000015"", ""hf://lmms-lab/ai2d-no-mask/test/000011"", ""hf://lmms-lab/ai2d-no-mask/test/000029"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155""]"
clip_vit_b32,ai2d_test_000158,hf://lmms-lab/ai2d-no-mask/test/000158,6,0.32349345088005066,"[""hf://lmms-lab/ai2d-no-mask/test/000159"", ""hf://lmms-lab/ai2d-no-mask/test/000160"", ""hf://lmms-lab/ai2d-no-mask/test/000031"", ""hf://lmms-lab/ai2d-no-mask/test/000145"", ""hf://lmms-lab/ai2d-no-mask/test/000146"", ""hf://lmms-lab/ai2d-no-mask/test/000158"", ""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000147"", ""hf://lmms-lab/ai2d-no-mask/test/000021"", ""hf://lmms-lab/ai2d-no-mask/test/000143""]"
clip_vit_b32,ai2d_test_000159,hf://lmms-lab/ai2d-no-mask/test/000159,16,0.27707135677337646,"[""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000145"", ""hf://lmms-lab/ai2d-no-mask/test/000146"", ""hf://lmms-lab/ai2d-no-mask/test/000021"", ""hf://lmms-lab/ai2d-no-mask/test/000031"", ""hf://lmms-lab/ai2d-no-mask/test/000004"", ""hf://lmms-lab/ai2d-no-mask/test/000005"", ""hf://lmms-lab/ai2d-no-mask/test/000002"", ""hf://lmms-lab/ai2d-no-mask/test/000003"", ""hf://lmms-lab/ai2d-no-mask/test/000143""]"
clip_vit_b32,ai2d_test_000160,hf://lmms-lab/ai2d-no-mask/test/000160,5,0.3112402856349945,"[""hf://lmms-lab/ai2d-no-mask/test/000145"", ""hf://lmms-lab/ai2d-no-mask/test/000146"", ""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000159"", ""hf://lmms-lab/ai2d-no-mask/test/000160"", ""hf://lmms-lab/ai2d-no-mask/test/000031"", ""hf://lmms-lab/ai2d-no-mask/test/000002"", ""hf://lmms-lab/ai2d-no-mask/test/000003"", ""hf://lmms-lab/ai2d-no-mask/test/000143"", ""hf://lmms-lab/ai2d-no-mask/test/000144""]"
clip_vit_b32,ai2d_test_000161,hf://lmms-lab/ai2d-no-mask/test/000161,1,0.3632655739784241,"[""hf://lmms-lab/ai2d-no-mask/test/000161"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000092"", ""hf://lmms-lab/ai2d-no-mask/test/000093"", ""hf://lmms-lab/ai2d-no-mask/test/000087"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168""]"
clip_vit_b32,ai2d_test_000162,hf://lmms-lab/ai2d-no-mask/test/000162,13,0.2894417345523834,"[""hf://lmms-lab/ai2d-no-mask/test/000030"", ""hf://lmms-lab/ai2d-no-mask/test/000029"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000012"", ""hf://lmms-lab/ai2d-no-mask/test/000013"", ""hf://lmms-lab/ai2d-no-mask/test/000014"", ""hf://lmms-lab/ai2d-no-mask/test/000015"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155""]"
clip_vit_b32,ai2d_test_000163,hf://lmms-lab/ai2d-no-mask/test/000163,45,0.2636425197124481,"[""hf://lmms-lab/ai2d-no-mask/test/000029"", ""hf://lmms-lab/ai2d-no-mask/test/000030"", ""hf://lmms-lab/ai2d-no-mask/test/000012"", ""hf://lmms-lab/ai2d-no-mask/test/000013"", ""hf://lmms-lab/ai2d-no-mask/test/000014"", ""hf://lmms-lab/ai2d-no-mask/test/000015"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155""]"
clip_vit_b32,ai2d_test_000164,hf://lmms-lab/ai2d-no-mask/test/000164,8,0.3541876971721649,"[""hf://lmms-lab/ai2d-no-mask/test/000166"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155"", ""hf://lmms-lab/ai2d-no-mask/test/000162"", ""hf://lmms-lab/ai2d-no-mask/test/000163"", ""hf://lmms-lab/ai2d-no-mask/test/000164"", ""hf://lmms-lab/ai2d-no-mask/test/000165"", ""hf://lmms-lab/ai2d-no-mask/test/000012""]"
clip_vit_b32,ai2d_test_000165,hf://lmms-lab/ai2d-no-mask/test/000165,38,0.289088636636734,"[""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000025"", ""hf://lmms-lab/ai2d-no-mask/test/000026"", ""hf://lmms-lab/ai2d-no-mask/test/000027"", ""hf://lmms-lab/ai2d-no-mask/test/000028"", ""hf://lmms-lab/ai2d-no-mask/test/000176"", ""hf://lmms-lab/ai2d-no-mask/test/000012"", ""hf://lmms-lab/ai2d-no-mask/test/000013"", ""hf://lmms-lab/ai2d-no-mask/test/000014""]"
clip_vit_b32,ai2d_test_000166,hf://lmms-lab/ai2d-no-mask/test/000166,1,0.35505688190460205,"[""hf://lmms-lab/ai2d-no-mask/test/000166"", ""hf://lmms-lab/ai2d-no-mask/test/000029"", ""hf://lmms-lab/ai2d-no-mask/test/000012"", ""hf://lmms-lab/ai2d-no-mask/test/000013"", ""hf://lmms-lab/ai2d-no-mask/test/000014"", ""hf://lmms-lab/ai2d-no-mask/test/000015"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000030"", ""hf://lmms-lab/ai2d-no-mask/test/000154""]"
clip_vit_b32,ai2d_test_000167,hf://lmms-lab/ai2d-no-mask/test/000167,1,0.3586418628692627,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000156""]"
clip_vit_b32,ai2d_test_000168,hf://lmms-lab/ai2d-no-mask/test/000168,2,0.33637580275535583,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000156""]"
clip_vit_b32,ai2d_test_000169,hf://lmms-lab/ai2d-no-mask/test/000169,6,0.3273320496082306,"[""hf://lmms-lab/ai2d-no-mask/test/000098"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173""]"
clip_vit_b32,ai2d_test_000170,hf://lmms-lab/ai2d-no-mask/test/000170,31,0.2956475019454956,"[""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000012"", ""hf://lmms-lab/ai2d-no-mask/test/000013"", ""hf://lmms-lab/ai2d-no-mask/test/000014"", ""hf://lmms-lab/ai2d-no-mask/test/000015"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157""]"
clip_vit_b32,ai2d_test_000171,hf://lmms-lab/ai2d-no-mask/test/000171,7,0.3606669306755066,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174""]"
clip_vit_b32,ai2d_test_000172,hf://lmms-lab/ai2d-no-mask/test/000172,13,0.3405141830444336,"[""hf://lmms-lab/ai2d-no-mask/test/000166"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000012"", ""hf://lmms-lab/ai2d-no-mask/test/000013"", ""hf://lmms-lab/ai2d-no-mask/test/000014"", ""hf://lmms-lab/ai2d-no-mask/test/000015"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169""]"
clip_vit_b32,ai2d_test_000173,hf://lmms-lab/ai2d-no-mask/test/000173,7,0.34941959381103516,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000012""]"
clip_vit_b32,ai2d_test_000174,hf://lmms-lab/ai2d-no-mask/test/000174,44,0.3029577434062958,"[""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000012"", ""hf://lmms-lab/ai2d-no-mask/test/000013"", ""hf://lmms-lab/ai2d-no-mask/test/000014"", ""hf://lmms-lab/ai2d-no-mask/test/000015"", ""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155"", ""hf://lmms-lab/ai2d-no-mask/test/000098"", ""hf://lmms-lab/ai2d-no-mask/test/000052""]"
clip_vit_b32,ai2d_test_000175,hf://lmms-lab/ai2d-no-mask/test/000175,9,0.34155362844467163,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000012""]"
clip_vit_b32,ai2d_test_000176,hf://lmms-lab/ai2d-no-mask/test/000176,3,0.32298001646995544,"[""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000176"", ""hf://lmms-lab/ai2d-no-mask/test/000007"", ""hf://lmms-lab/ai2d-no-mask/test/000008"", ""hf://lmms-lab/ai2d-no-mask/test/000009"", ""hf://lmms-lab/ai2d-no-mask/test/000010"", ""hf://lmms-lab/ai2d-no-mask/test/000026"", ""hf://lmms-lab/ai2d-no-mask/test/000027"", ""hf://lmms-lab/ai2d-no-mask/test/000028""]"
clip_vit_b32,ai2d_test_000177,hf://lmms-lab/ai2d-no-mask/test/000177,1,0.352045476436615,"[""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000176"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000181""]"
clip_vit_b32,ai2d_test_000178,hf://lmms-lab/ai2d-no-mask/test/000178,2,0.33500805497169495,"[""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000176"", ""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000022"", ""hf://lmms-lab/ai2d-no-mask/test/000023"", ""hf://lmms-lab/ai2d-no-mask/test/000024"", ""hf://lmms-lab/ai2d-no-mask/test/000077"", ""hf://lmms-lab/ai2d-no-mask/test/000078"", ""hf://lmms-lab/ai2d-no-mask/test/000145""]"
clip_vit_b32,ai2d_test_000179,hf://lmms-lab/ai2d-no-mask/test/000179,9,0.3098755478858948,"[""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000069"", ""hf://lmms-lab/ai2d-no-mask/test/000070"", ""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000179"", ""hf://lmms-lab/ai2d-no-mask/test/000017""]"
clip_vit_b32,ai2d_test_000180,hf://lmms-lab/ai2d-no-mask/test/000180,48,0.2640056908130646,"[""hf://lmms-lab/ai2d-no-mask/test/000004"", ""hf://lmms-lab/ai2d-no-mask/test/000005"", ""hf://lmms-lab/ai2d-no-mask/test/000021"", ""hf://lmms-lab/ai2d-no-mask/test/000022"", ""hf://lmms-lab/ai2d-no-mask/test/000023"", ""hf://lmms-lab/ai2d-no-mask/test/000024"", ""hf://lmms-lab/ai2d-no-mask/test/000109"", ""hf://lmms-lab/ai2d-no-mask/test/000031"", ""hf://lmms-lab/ai2d-no-mask/test/000077"", ""hf://lmms-lab/ai2d-no-mask/test/000078""]"
clip_vit_b32,ai2d_test_000181,hf://lmms-lab/ai2d-no-mask/test/000181,1,0.3430297076702118,"[""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000079"", ""hf://lmms-lab/ai2d-no-mask/test/000080"", ""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000176"", ""hf://lmms-lab/ai2d-no-mask/test/000077""]"
clip_vit_b32,ai2d_test_000182,hf://lmms-lab/ai2d-no-mask/test/000182,2,0.3355361223220825,"[""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000103"", ""hf://lmms-lab/ai2d-no-mask/test/000083"", ""hf://lmms-lab/ai2d-no-mask/test/000077"", ""hf://lmms-lab/ai2d-no-mask/test/000078"", ""hf://lmms-lab/ai2d-no-mask/test/000166"", ""hf://lmms-lab/ai2d-no-mask/test/000156"", ""hf://lmms-lab/ai2d-no-mask/test/000157"", ""hf://lmms-lab/ai2d-no-mask/test/000067""]"
clip_vit_b32,ai2d_test_000183,hf://lmms-lab/ai2d-no-mask/test/000183,1,0.3864932656288147,"[""hf://lmms-lab/ai2d-no-mask/test/000183"", ""hf://lmms-lab/ai2d-no-mask/test/000184"", ""hf://lmms-lab/ai2d-no-mask/test/000025"", ""hf://lmms-lab/ai2d-no-mask/test/000026"", ""hf://lmms-lab/ai2d-no-mask/test/000027"", ""hf://lmms-lab/ai2d-no-mask/test/000028"", ""hf://lmms-lab/ai2d-no-mask/test/000004"", ""hf://lmms-lab/ai2d-no-mask/test/000005"", ""hf://lmms-lab/ai2d-no-mask/test/000136"", ""hf://lmms-lab/ai2d-no-mask/test/000021""]"
